past_profitability_21d,past_profitability_63d,past_profitability_126d,volatility_21d,volatility_63d,volatility_126d,avg_price_21d,avg_price_63d,avg_price_126d,sharpe_21d,sharpe_63d,sharpe_126d,m_21d,m_63d,m_126d,roc_21d,roc_63d,roc_126d,MACD,rsi_14,dco_22,min_21d,min_63d,min_126d,max_21d,max_63d,max_126d,exp_mean_21d,exp_mean_63d,exp_mean_126d,target,factual_id
0.1,0.1,-0.1,0.3,0.4,0.4,1.264,1.193,1.22,0.3,0.4,-0.2,0.1,0.2,-0.1,0.1,0.1,-0.1,0.0,50.6,-0.0116818184,1.176,1.1,1.1,1.35,1.35,1.4,1.27,1.22,1.24,0.10008586332306638,10214
-0.1,-0.2,-0.4,0.6,0.5,1.0,0.217,0.231,0.26,-0.1,-0.4,-0.4,-0.0,-0.1,-0.2,-0.1,-0.2,-0.4,-0.0,33.2,0.0164999999,0.199,0.2,0.199,0.234,0.262,0.36,0.22,0.23,0.25,0.16981595372750458,22647
-0.1,-0.2,-0.4,0.6,0.5,1.0,0.218,0.232,0.26,-0.1,-0.4,-0.4,-0.0,-0.1,-0.2,-0.1,-0.2,-0.4,-0.0,33.2,0.0123545453,0.199,0.2,0.199,0.234,0.262,0.36,0.22,0.23,0.25,0.16339407899026215,22647
-0.1,-0.1,-0.0,0.2,0.2,0.2,15.859,16.176,16.37,-0.3,-0.4,-0.1,-1.0,-1.5,-0.5,-0.1,-0.1,-0.0,-0.1,37.4,-0.1687272787,15.5,15.5,15.5,16.62,17.012,17.5,15.85,16.12,16.27,0.3086735348116111,24823
-0.1,-0.1,-0.0,0.2,0.2,0.2,15.771,16.131,16.36,-0.3,-0.3,-0.2,-0.9,-1.4,-0.7,-0.1,-0.1,-0.0,-0.1,37.2,-0.0361818187,15.492,15.49,15.492,16.32,16.828,17.5,15.8,16.09,16.24,0.31689239516598533,24823
0.0,0.3,-0.2,0.0,0.9,0.7,0.158,0.133,0.16,0.0,0.3,-0.3,0.0,0.0,-0.1,0.0,0.3,-0.2,0.0,92.3,0.0,0.158,0.09,0.085,0.158,0.158,0.21,0.16,0.15,0.16,-0.009113924050632223,9273
0.0,0.3,-0.2,0.0,0.9,0.7,0.158,0.134,0.16,0.0,0.3,-0.3,0.0,0.0,-0.1,0.0,0.3,-0.2,0.0,92.3,0.0,0.158,0.09,0.085,0.158,0.158,0.21,0.16,0.15,0.16,-0.015189873417720786,9273
0.0,-0.0,-0.0,0.0,0.0,0.0,116.902,117.514,118.03,0.0,-0.5,-0.7,0.0,-1.0,-1.4,0.0,-0.0,-0.0,-0.1,62.8,-0.2150718123,116.631,116.63,116.631,117.232,118.395,119.11,116.99,117.42,117.81,-0.0007215956016759855,28849
0.0,-0.0,-0.0,0.0,0.0,0.0,116.901,117.53,118.04,0.0,-0.5,-0.7,0.0,-1.0,-1.5,0.0,-0.0,-0.0,-0.1,63.6,-0.133495003,116.631,116.63,116.631,117.249,118.395,119.11,116.97,117.43,117.82,-0.004415925485807365,28849
0.0,0.0,0.0,0.1,0.1,0.1,1562.886,1557.722,1544.87,0.1,0.2,0.6,9.5,16.8,54.4,0.0,0.0,0.0,4.8,54.6,-10.9877462387,1546.121,1535.07,1498.217,1578.02,1578.02,1578.02,1564.64,1556.67,1545.01,0.025803400917542234,43627
0.0,0.0,0.0,0.1,0.1,0.1,1562.433,1557.456,1544.44,0.1,0.2,0.5,11.1,20.1,52.7,0.0,0.0,0.0,5.0,56.8,-11.368303299,1546.121,1535.07,1498.217,1578.02,1578.02,1578.02,1564.12,1556.25,1544.61,0.02453269006292964,43627
-0.0,-0.0,0.0,0.3,0.3,0.2,36.931,37.891,37.52,-0.1,-0.1,0.2,-0.9,-1.3,1.3,-0.0,-0.0,0.0,-0.4,51.5,0.1640256792,34.636,34.64,34.636,37.886,40.578,40.58,36.8,37.35,36.78,0.0040328723603514,51283
-0.0,-0.0,0.0,0.3,0.2,0.2,36.788,37.778,37.58,-0.1,-0.2,0.1,-0.6,-1.8,1.0,-0.0,-0.0,0.0,-0.2,52.3,0.1620837897,34.636,34.64,34.636,37.604,40.578,40.58,36.87,37.29,36.8,-0.0769312605454161,51283
-0.0,-0.2,-0.5,0.8,0.6,0.5,18.789,20.233,25.22,-0.1,-0.3,-0.9,-0.8,-4.5,-18.1,-0.0,-0.2,-0.5,-0.4,50.7,-0.7835013866,16.899,16.9,16.899,21.394,23.413,36.54,18.93,20.86,23.71,0.3024299427458087,50337
-0.0,-0.2,-0.5,0.8,0.6,0.5,18.744,20.17,25.08,-0.1,-0.3,-0.9,-1.0,-4.0,-17.5,-0.0,-0.2,-0.5,-0.3,53.2,-0.5492349267,16.899,16.9,16.899,21.185,23.252,36.03,18.94,20.8,23.64,0.2703479740933663,50337
0.0,0.0,0.0,0.1,0.1,0.1,2.773,2.77,2.78,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,-0.0127272727,2.76,2.76,2.7,2.8,2.84,2.84,2.78,2.77,2.78,0.035642857142856234,20477
0.0,0.0,0.0,0.1,0.1,0.1,2.775,2.77,2.78,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,-0.0145454546,2.76,2.76,2.7,2.8,2.84,2.84,2.78,2.78,2.78,0.035714285714284796,20477
-0.2,-0.3,-0.7,0.6,0.7,0.8,12.893,15.6,25.06,-0.3,-0.5,-0.9,-2.3,-6.2,-31.4,-0.2,-0.3,-0.7,-0.7,45.2,-0.1590574533,11.779,11.78,11.779,14.502,20.8,44.06,13.08,16.83,23.14,2.755370438534042,9014
-0.2,-0.3,-0.7,0.6,0.7,0.8,13.111,15.791,25.55,-0.3,-0.5,-0.9,-2.5,-5.7,-31.2,-0.2,-0.3,-0.7,-0.8,45.7,-0.4564392865,11.84,11.84,11.84,15.059,20.8,44.45,13.19,17.11,23.48,2.7892638165771233,9014
-0.0,-0.0,-0.1,0.3,0.3,0.3,5.271,5.461,5.64,-0.1,-0.1,-0.3,-0.1,-0.1,-0.5,-0.0,-0.0,-0.1,-0.0,62.5,-0.0779090896,5.09,5.09,5.09,5.576,5.85,6.2,5.29,5.44,5.58,0.01797502035206421,19209
0.0,-0.0,-0.1,0.3,0.2,0.2,5.448,5.503,5.65,0.1,-0.1,-0.3,0.1,-0.1,-0.4,0.0,-0.0,-0.1,0.0,61.7,-0.0199999996,5.2,5.2,5.2,5.7,5.75,6.15,5.51,5.53,5.62,0.11956451103240799,19209
0.0,0.3,-0.2,0.2,0.3,0.3,7.425,6.963,7.47,0.2,0.9,-0.5,0.2,1.6,-1.4,0.0,0.3,-0.2,0.1,65.1,-0.1146719158,7.188,5.88,5.881,7.697,7.697,9.77,7.43,7.24,7.4,-0.0014013831694329854,42738
0.0,0.3,-0.2,0.2,0.3,0.3,7.439,6.99,7.46,0.2,0.9,-0.5,0.3,1.7,-1.5,0.0,0.3,-0.2,0.1,64.2,-0.1272903532,7.196,5.88,5.881,7.713,7.713,9.77,7.45,7.26,7.41,0.002650349484760184,42738
-0.1,-0.1,-0.1,0.2,0.1,0.1,12.885,13.353,13.61,-0.4,-0.8,-1.0,-0.9,-1.1,-1.5,-0.1,-0.1,-0.1,-0.2,44.9,-0.0937090889,12.43,12.43,12.43,13.53,13.846,14.38,12.85,13.23,13.46,0.06850136300800422,37824
-0.0,-0.0,-0.1,0.2,0.2,0.2,13.076,13.289,13.68,-0.2,-0.2,-0.5,-0.7,-0.5,-1.5,-0.0,-0.0,-0.1,-0.1,44.8,-0.1652090847,12.49,12.49,12.49,13.582,14.05,14.7,13.11,13.33,13.45,0.03652198079209517,37824
0.0,0.0,0.0,0.1,0.1,0.1,48.387,47.22,47.55,0.7,0.3,0.0,1.7,1.3,0.0,0.0,0.0,0.0,0.5,66.3,-0.0064545455,47.214,45.0,45.0,49.038,49.038,49.05,48.39,47.68,47.61,0.047337526888973844,44540
0.0,0.0,0.0,0.1,0.1,0.1,48.363,47.214,47.54,0.6,0.2,0.0,1.7,1.3,0.1,0.0,0.0,0.0,0.5,65.2,-0.0408183485,47.211,45.12,45.123,49.08,49.08,49.09,48.38,47.67,47.6,0.04471086124980611,44540
0.0,0.0,0.0,0.0,0.0,0.0,116.413,115.932,115.6,0.3,0.5,0.5,0.7,1.4,2.3,0.0,0.0,0.0,0.2,79.8,-0.1360979527,115.926,114.96,113.116,117.0,117.008,118.05,116.47,116.08,115.7,0.059362607129011744,41544
0.0,0.0,0.0,0.0,0.0,0.0,116.379,115.909,115.58,0.2,0.4,0.5,0.5,1.2,2.0,0.0,0.0,0.0,0.2,76.8,-0.172890678,115.926,114.96,113.116,116.897,116.911,118.05,116.42,116.05,115.68,0.06155330034405043,41544
-0.0,0.3,0.3,0.4,0.5,0.5,3.964,3.701,3.49,-0.0,0.5,0.6,-0.0,0.8,0.9,-0.0,0.3,0.3,0.0,59.5,-0.1307272762,3.8,3.16,3.02,4.1,4.1,4.1,3.95,3.75,3.56,0.09383482481500258,14128
-0.0,0.2,0.3,0.4,0.5,0.5,3.963,3.713,3.5,-0.0,0.5,0.6,-0.0,0.8,0.9,-0.0,0.2,0.3,0.0,59.5,-0.1218181849,3.8,3.2,3.02,4.1,4.1,4.1,3.95,3.76,3.56,0.0926232998330363,14128
-0.0,0.0,0.1,0.1,0.1,0.1,27.068,26.764,26.41,-0.0,0.3,0.9,-0.1,0.8,2.2,-0.0,0.0,0.1,0.0,42.2,0.1463636309,26.84,25.92,24.926,27.37,27.37,27.37,27.03,26.8,26.42,-0.003816967654207999,32465
-0.0,0.0,0.1,0.1,0.1,0.1,27.072,26.752,26.4,-0.0,0.3,0.9,-0.1,0.8,2.3,-0.0,0.0,0.1,0.0,42.4,0.1247090921,26.842,25.92,24.762,27.37,27.37,27.37,27.04,26.79,26.42,-0.00396726776690227,32465
-0.0,-0.1,-0.2,0.6,0.5,0.5,2.631,2.787,2.94,-0.0,-0.3,-0.4,-0.0,-0.4,-0.6,-0.0,-0.1,-0.2,-0.0,37.3,0.0347272716,2.484,2.48,2.48,2.835,3.15,3.54,2.65,2.77,2.91,0.18837216693759423,22088
-0.0,-0.2,-0.2,0.5,0.5,0.5,2.629,2.772,2.93,-0.0,-0.3,-0.4,-0.0,-0.5,-0.6,-0.0,-0.2,-0.2,-0.0,37.3,0.1068636328,2.487,2.48,2.48,2.835,3.15,3.54,2.63,2.75,2.9,0.23425894312748427,22088
-0.0,-0.2,-0.1,0.4,0.3,0.4,18.257,19.671,21.57,-0.1,-0.5,-0.3,-0.8,-3.7,-2.5,-0.0,-0.2,-0.1,-0.3,50.3,-0.0551818199,17.2,17.2,17.2,19.126,21.924,25.23,18.49,19.63,20.42,0.16747964603479717,3843
-0.1,-0.2,-0.1,0.2,0.2,0.2,19.067,20.988,21.5,-0.4,-1.1,-0.6,-1.6,-4.6,-2.0,-0.1,-0.2,-0.1,-0.5,48.3,-0.1723500043,18.54,18.54,18.54,20.188,23.359,23.71,19.28,20.5,21.2,0.22660534919097924,3843
-0.1,-0.1,-0.1,0.3,0.2,0.2,58.318,60.2,61.58,-0.3,-0.6,-0.5,-5.4,-8.2,-5.3,-0.1,-0.1,-0.1,-1.4,39.2,0.7770413756,53.795,53.79,53.795,62.36,64.153,64.21,57.59,59.7,60.64,0.16158668900268083,50088
-0.1,-0.1,-0.1,0.3,0.2,0.2,58.82,60.462,61.67,-0.4,-0.6,-0.5,-5.3,-8.5,-5.9,-0.1,-0.1,-0.1,-1.5,30.0,0.8249578476,53.91,53.91,53.91,62.36,64.207,64.21,58.02,59.98,60.8,0.1718854574463509,50088
-0.1,-0.2,-0.2,0.4,0.3,0.4,131.15,138.891,152.11,-0.1,-0.6,-0.5,-7.5,-28.2,-29.6,-0.1,-0.2,-0.2,-2.5,38.6,-3.1590564251,124.654,124.65,124.654,137.12,153.951,186.13,131.2,138.69,144.28,0.3284469518188849,49147
-0.1,-0.2,-0.2,0.4,0.3,0.4,131.508,139.339,152.35,-0.1,-0.6,-0.5,-7.1,-29.2,-28.4,-0.1,-0.2,-0.2,-2.4,38.8,-2.2832467556,124.654,124.65,124.654,137.725,155.25,186.13,131.65,139.08,144.57,0.3337212082624621,49147
0.0,0.0,0.0,0.1,0.1,0.1,8.879,8.91,8.86,0.3,0.2,0.5,0.2,0.1,0.3,0.0,0.0,0.0,0.0,65.6,-0.0159540623,8.79,8.72,8.652,8.963,9.15,9.15,8.89,8.88,8.84,0.05922769788962734,46405
0.0,0.0,0.0,0.1,0.1,0.1,8.897,8.915,8.87,0.2,0.1,0.4,0.1,0.1,0.3,0.0,0.0,0.0,0.0,65.7,-0.0560461283,8.823,8.72,8.668,9.0,9.15,9.15,8.91,8.89,8.85,0.06391889997499708,46405
0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,-0.31063829787234,14398
0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,-0.31063829787234,14398
0.0,0.1,0.2,0.0,1.2,1.1,0.191,0.171,0.16,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.0,80.1,0.0,0.191,0.1,0.096,0.191,0.191,0.19,0.19,0.18,0.17,-0.4259685863874365,10242
0.0,0.1,0.2,0.0,1.2,1.1,0.191,0.171,0.16,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.0,80.1,0.0,0.191,0.1,0.096,0.191,0.191,0.19,0.19,0.18,0.17,-0.4241884816753946,10242
-0.2,-0.1,-0.3,0.4,0.2,0.2,69.091,74.324,76.8,-0.4,-0.5,-1.3,-13.0,-10.3,-25.9,-0.2,-0.1,-0.3,-2.8,35.9,-2.524626255,63.564,63.56,63.564,78.132,79.034,90.1,68.73,73.46,77.6,-0.25269593807785273,42038
-0.2,-0.1,-0.3,0.4,0.2,0.2,68.506,74.171,76.6,-0.4,-0.5,-1.2,-12.3,-9.6,-24.2,-0.2,-0.1,-0.3,-2.7,38.4,-3.0469162464,63.564,63.56,63.564,77.244,79.034,88.8,68.47,73.22,77.41,-0.2683272110660449,42038
-0.1,-0.2,-0.3,0.7,0.5,0.8,0.077,0.087,0.1,-0.1,-0.5,-0.3,-0.0,-0.0,-0.0,-0.1,-0.2,-0.3,-0.0,37.5,0.0024363636,0.071,0.07,0.071,0.085,0.1,0.13,0.08,0.09,0.09,-0.5704337731288885,16703
-0.1,-0.2,-0.3,0.7,0.5,0.8,0.077,0.087,0.1,-0.1,-0.5,-0.3,-0.0,-0.0,-0.0,-0.1,-0.2,-0.3,-0.0,37.5,0.0038545455,0.071,0.07,0.071,0.085,0.1,0.13,0.08,0.09,0.09,-0.5456926239751582,16703
0.1,-0.1,-0.1,0.3,0.3,0.2,28.575,29.228,30.49,0.3,-0.3,-0.3,2.3,-3.0,-2.0,0.1,-0.1,-0.1,0.4,66.2,-0.1599781811,27.084,26.88,26.88,29.75,32.572,33.32,28.89,29.24,29.92,0.10126381477341866,35237
0.1,-0.1,-0.1,0.3,0.3,0.2,28.464,29.275,30.51,0.3,-0.4,-0.3,2.2,-3.1,-1.9,0.1,-0.1,-0.1,0.3,66.0,-0.1035400033,27.056,26.88,26.88,29.722,32.656,33.32,28.81,29.23,29.92,0.10839195656687362,35237
0.0,-0.0,-0.0,0.0,0.0,0.0,7.734,7.749,7.78,0.2,-0.6,-0.6,0.0,-0.1,-0.1,0.0,-0.0,-0.0,-0.0,49.6,-0.0033167272,7.719,7.7,7.702,7.745,7.793,7.83,7.74,7.75,7.77,0.04554619553852194,6804
0.0,-0.0,-0.0,0.0,0.0,0.0,7.735,7.747,7.78,0.1,-0.5,-0.7,0.0,-0.1,-0.1,0.0,-0.0,-0.0,-0.0,50.6,-0.0064843181,7.721,7.7,7.702,7.745,7.786,7.83,7.74,7.75,7.76,0.046222938054143695,6804
0.0,-0.0,0.0,0.2,0.2,0.2,74.121,76.369,75.86,0.1,-0.2,0.2,1.4,-3.1,2.4,0.0,-0.0,0.0,0.1,65.4,-0.6989091039,72.9,72.9,72.16,76.48,80.21,80.21,74.67,75.38,74.97,0.019296549755682568,3734
0.0,-0.0,0.0,0.2,0.2,0.2,74.188,76.317,75.88,0.1,-0.2,0.2,1.4,-3.3,2.7,0.0,-0.0,0.0,0.1,62.7,-1.0232727528,72.9,72.9,72.182,76.684,80.21,80.21,74.78,75.39,74.99,0.02668148233820681,3734
-0.0,-0.1,-0.1,0.2,0.2,0.1,213.303,223.817,228.51,-0.1,-0.6,-0.7,-4.2,-24.3,-23.1,-0.0,-0.1,-0.1,-2.3,33.8,1.8375455141,207.882,207.88,207.882,218.92,234.85,238.86,214.55,221.03,224.64,0.08181289839200111,34848
-0.0,-0.1,-0.1,0.2,0.2,0.1,213.156,223.421,228.32,-0.1,-0.6,-0.7,-3.1,-24.9,-23.3,-0.0,-0.1,-0.1,-2.5,33.8,2.8931818008,207.726,207.73,207.726,218.92,234.85,238.86,214.05,220.66,224.38,0.09360831953473325,34848
-0.0,-0.0,-0.0,0.0,0.0,0.0,72.994,73.021,73.06,-0.5,-1.4,-2.9,-0.0,-0.1,-0.2,-0.0,-0.0,-0.0,-0.0,5.4,0.0031818182,72.98,72.98,72.98,73.009,73.06,73.15,72.99,73.02,73.06,-0.0021575146078034405,37103
-0.0,-0.0,-0.0,0.0,0.0,0.0,72.996,73.023,73.06,-0.5,-1.5,-2.9,-0.0,-0.1,-0.2,-0.0,-0.0,-0.0,-0.0,5.4,0.0038181818,72.98,72.98,72.98,73.01,73.062,73.15,73.0,73.02,73.06,-0.0021316504730736633,37103
-0.0,-0.1,-0.1,0.2,0.2,0.2,12.543,12.633,13.45,-0.2,-0.5,-0.6,-0.4,-1.6,-2.0,-0.0,-0.1,-0.1,-0.1,42.0,0.2116666734,12.1,12.05,12.05,12.85,13.93,14.9,12.44,12.76,13.25,0.16126652946376593,8877
-0.0,-0.1,-0.2,0.3,0.3,0.3,12.639,13.162,13.76,-0.1,-0.4,-0.6,-0.6,-1.3,-2.6,-0.0,-0.1,-0.2,-0.1,42.5,0.0010909091,12.068,12.07,12.068,12.952,14.14,15.44,12.66,13.09,13.53,0.1903750524371737,8877
0.1,-0.1,-0.1,0.2,0.2,0.2,19.532,20.405,21.37,0.5,-0.4,-0.3,1.6,-1.6,-1.2,0.1,-0.1,-0.1,0.2,70.3,-0.2040445507,18.584,18.54,18.54,20.56,22.32,23.71,19.84,20.3,20.94,0.15665088304541375,4104
0.1,-0.1,-0.1,0.2,0.2,0.2,19.608,20.378,21.36,0.5,-0.4,-0.4,1.6,-1.6,-1.4,0.1,-0.1,-0.1,0.2,68.3,-0.2127827257,18.606,18.54,18.54,20.56,22.32,23.71,19.89,20.3,20.93,0.1569148195790922,4104
0.0,0.1,-0.0,0.1,0.1,0.2,182.682,175.44,175.48,0.1,1.0,-0.1,2.0,23.9,-2.3,0.0,0.1,-0.0,1.6,53.1,-0.9691818357,179.93,158.46,156.66,185.48,185.48,187.92,182.39,178.36,177.04,0.07260549684387782,5068
0.0,0.1,-0.0,0.1,0.2,0.2,182.586,175.062,175.5,0.1,1.0,-0.1,2.2,23.8,-1.6,0.0,0.1,-0.0,1.7,53.3,-0.8951818347,179.93,157.88,156.66,185.48,185.48,187.92,182.28,178.2,176.93,0.0700787274843995,5068
0.1,-0.0,-0.2,1.2,1.1,1.0,0.149,0.154,0.16,0.1,-0.0,-0.3,0.0,-0.0,-0.0,0.1,-0.0,-0.2,-0.0,48.2,0.0218909085,0.13,0.13,0.13,0.18,0.18,0.21,0.15,0.15,0.16,0.415331279320655,14302
0.1,-0.0,-0.2,1.2,1.1,1.0,0.15,0.153,0.16,0.1,-0.0,-0.2,0.0,-0.0,-0.0,0.1,-0.0,-0.2,-0.0,48.3,0.0221363641,0.13,0.13,0.13,0.18,0.18,0.2,0.15,0.15,0.16,0.41433347289648215,14302
-0.0,-0.1,-0.2,0.7,0.5,0.4,56.638,62.768,67.76,-0.0,-0.2,-0.6,-0.9,-6.7,-17.6,-0.0,-0.1,-0.2,-0.8,52.1,-0.1534945518,48.258,48.26,48.258,58.751,70.05,79.03,58.09,61.92,66.74,-0.1431414498212718,42111
-0.0,-0.1,-0.2,0.7,0.5,0.4,56.682,62.873,67.9,-0.0,-0.2,-0.6,-1.1,-6.7,-17.4,-0.0,-0.1,-0.2,-0.8,52.0,-1.213945508,48.258,48.26,48.258,58.897,70.05,79.03,58.1,62.05,66.88,-0.14011026736634652,42111
0.0,0.0,-0.0,0.0,0.0,0.0,17.958,17.871,18.01,0.6,0.2,-0.6,0.2,0.1,-0.2,0.0,0.0,-0.0,0.0,72.6,-0.0054618181,17.848,17.75,17.75,18.082,18.082,18.33,17.97,17.94,18.0,0.038196004041309996,36049
0.0,0.0,-0.0,0.0,0.0,0.0,17.948,17.87,18.01,0.6,0.2,-0.6,0.2,0.1,-0.2,0.0,0.0,-0.0,0.0,74.4,-0.0097636366,17.846,17.75,17.75,18.068,18.068,18.33,17.96,17.93,18.0,0.03649270041127452,36049
-0.1,-0.0,-0.0,0.2,0.1,0.1,2146.625,2164.765,2148.87,-0.4,-0.5,-0.0,-123.2,-104.1,-1.5,-0.1,-0.0,-0.0,-27.4,29.1,43.7157287598,2053.982,2053.98,2047.972,2219.49,2219.49,2219.49,2126.61,2149.01,2141.24,0.10383923729459847,32229
-0.1,-0.0,0.0,0.2,0.1,0.1,2152.49,2166.417,2148.88,-0.3,-0.4,0.1,-113.3,-94.4,13.1,-0.1,-0.0,0.0,-25.6,29.1,45.503364563,2061.146,2061.15,2052.13,2219.49,2219.49,2219.49,2132.62,2151.68,2142.48,0.0833884109555213,32229
0.0,0.1,-0.0,0.3,0.4,0.4,7.204,7.071,7.09,0.1,0.1,-0.0,0.3,0.4,-0.1,0.0,0.1,-0.0,0.0,49.7,-0.0230909083,6.948,6.7,6.64,7.4,7.5,7.8,7.21,7.12,7.12,0.17603707123054818,13190
0.0,0.0,-0.0,0.3,0.4,0.4,7.189,7.065,7.09,0.1,0.1,-0.0,0.3,0.3,-0.1,0.0,0.0,-0.0,0.1,49.8,-0.037333332,6.908,6.7,6.64,7.4,7.5,7.8,7.2,7.12,7.11,0.17268830489699388,13190
0.0,0.0,-0.0,0.1,0.1,0.1,133.064,134.153,136.67,0.1,0.2,-0.2,2.2,3.2,-2.8,0.0,0.0,-0.0,0.5,73.6,-1.8401180506,130.464,130.46,130.464,136.851,139.329,143.12,133.97,134.59,135.88,0.08959254247506163,39926
0.0,0.0,-0.0,0.1,0.1,0.1,132.957,134.103,136.7,0.1,0.2,-0.2,1.3,2.9,-3.0,0.0,0.0,-0.0,0.2,71.0,-1.2857370377,130.464,130.46,130.464,136.421,139.329,143.12,133.68,134.52,135.86,0.09917827823438399,39926
0.0,0.1,-0.0,0.0,0.1,0.1,2623.708,2566.454,2581.02,0.4,0.9,-0.2,38.0,131.0,-36.0,0.0,0.1,-0.0,12.4,72.0,1.5906363726,2606.816,2453.8,2453.8,2645.236,2645.236,2698.93,2620.27,2593.21,2595.81,0.0165998286058796,30250
0.0,0.0,-0.0,0.0,0.1,0.1,2621.9,2564.375,2581.31,0.4,0.7,-0.2,36.3,116.4,-39.1,0.0,0.0,-0.0,11.7,67.4,2.7598180771,2604.74,2453.8,2453.8,2640.682,2640.682,2698.93,2617.85,2591.55,2595.03,0.016511859680397218,30250
0.0,-0.4,0.6,0.1,0.9,1.1,0.275,0.309,0.27,0.3,-0.4,0.6,0.0,-0.2,0.1,0.0,-0.4,0.6,-0.0,53.2,7.27273e-05,0.27,0.26,0.155,0.278,0.452,0.45,0.28,0.29,0.27,-0.15268161024324506,19882
0.0,-0.4,0.6,0.1,0.9,1.1,0.275,0.307,0.27,0.3,-0.4,0.6,0.0,-0.2,0.1,0.0,-0.4,0.6,-0.0,53.2,0.0013090909,0.27,0.26,0.155,0.278,0.443,0.45,0.28,0.29,0.27,0.0066192185731113904,19882
0.1,0.0,0.1,0.6,0.4,0.5,0.343,0.328,0.34,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,54.8,0.0105454549,0.309,0.3,0.296,0.372,0.372,0.38,0.34,0.34,0.35,0.4894269449450827,20604
0.2,0.0,0.0,0.7,0.5,0.5,0.339,0.328,0.34,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,54.6,-0.0046545453,0.305,0.3,0.296,0.372,0.372,0.38,0.34,0.33,0.35,0.3936045366137069,20604
-0.0,-0.1,-0.0,0.1,0.1,0.1,176.154,180.592,181.08,-0.1,-0.5,-0.3,-2.8,-11.1,-7.0,-0.0,-0.1,-0.0,-1.2,31.4,1.2940000296,171.882,171.88,171.882,180.72,187.92,187.92,176.63,179.06,179.4,0.07967656190325739,4981
-0.0,-0.1,-0.0,0.1,0.1,0.1,176.289,180.768,181.14,-0.1,-0.5,-0.3,-2.9,-10.6,-6.5,-0.0,-0.1,-0.0,-1.0,31.5,0.6333636642,172.02,172.02,172.02,180.72,187.92,187.92,177.01,179.26,179.51,0.07894634887276797,4981
-0.0,-0.0,0.0,0.1,0.1,0.1,87.184,87.238,86.82,-0.1,-0.0,0.4,-0.3,-0.2,2.4,-0.0,-0.0,0.0,0.1,55.7,-0.2371853441,86.8,85.88,84.93,87.887,89.091,89.09,87.21,87.03,86.54,0.037334814419984756,43291
-0.0,0.0,0.0,0.1,0.1,0.1,87.235,87.243,86.77,-0.1,0.0,0.4,-0.3,0.1,2.5,-0.0,0.0,0.0,0.1,56.0,-0.3153350055,86.8,85.88,84.746,88.074,89.091,89.09,87.14,86.98,86.49,0.035051437411121475,43291
0.1,0.1,0.1,0.3,0.3,0.2,0.988,0.939,0.92,0.3,0.5,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.0,99.8,0.0007727272,0.935,0.85,0.85,1.02,1.02,1.02,0.99,0.95,0.93,-0.00882352941176482,23986
0.1,0.1,0.1,0.3,0.3,0.2,0.984,0.938,0.92,0.3,0.5,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.0,99.8,-0.0123636359,0.935,0.85,0.85,1.02,1.02,1.02,0.99,0.95,0.93,-0.05346078431372568,23986
0.0,0.0,-0.0,0.1,0.2,0.2,3.921,3.807,3.9,0.3,0.2,-0.2,0.1,0.1,-0.1,0.0,0.0,-0.0,0.0,62.9,-0.0061758044,3.86,3.57,3.572,3.977,3.977,4.18,3.92,3.87,3.9,-0.09169755125017755,53738
0.0,0.0,-0.0,0.1,0.2,0.2,3.916,3.805,3.9,0.3,0.2,-0.2,0.1,0.1,-0.1,0.0,0.0,-0.0,0.0,62.8,-0.0043388065,3.849,3.57,3.572,3.974,3.974,4.18,3.91,3.86,3.9,-0.09282639765347042,53738
-0.0,-0.0,-0.0,0.0,0.0,0.0,7.769,7.791,7.79,-0.2,-0.5,-0.6,-0.0,-0.0,-0.1,-0.0,-0.0,-0.0,-0.0,47.2,-0.0142599996,7.752,7.75,7.75,7.793,7.824,7.83,7.77,7.78,7.79,0.028710188960447986,26218
-0.0,-0.0,-0.0,0.0,0.0,0.0,7.771,7.792,7.79,-0.3,-0.6,-0.6,-0.0,-0.1,-0.1,-0.0,-0.0,-0.0,-0.0,47.2,-0.0122772725,7.752,7.75,7.75,7.793,7.824,7.84,7.77,7.79,7.79,0.02883977672129449,26218
